,Index,Name,X,Y,Z,Altitude,Depth,formation
1534,GD0748,WasserversorgungfüreineGehöftgruppe,32383897.18,5764106.66,132.0,132.5,57.5,Quaternary
1535,GD0748,WasserversorgungfüreineGehöftgruppe,32383897.18,5764106.66,75.0,132.5,57.5,UnterCampanium
1536,GD0749,Schule,32384075.48,5766000.29,96.9,101.0,48.0,Quaternary
1537,GD0749,Schule,32384075.48,5766000.29,53.0,101.0,48.0,UnterCampanium
1538,GD0750,BrunnenbeiSchulze-Epping,32383560.47,5770483.9,109.65,110.0,54.0,Quaternary
1539,GD0750,BrunnenbeiSchulze-Epping,32383560.47,5770483.9,56.0,110.0,54.0,UnterCampanium
1541,GD0751,KB-Bohrung02Hydrogeol.Kartierung,32422263.05,5776844.77,38.05,58.0,21.0,Quaternary
1542,GD0751,KB-Bohrung02Hydrogeol.Kartierung,32422263.05,5776844.77,37.0,58.0,21.0,Oberkreide
1543,GD0752,B.TE(FR.DELBRUEGGE),32422557.94,5777309.58,35.35,59.0,25.0,Quaternary
1544,GD0752,B.TE(FR.DELBRUEGGE),32422557.94,5777309.58,34.0,59.0,25.0,Oberkreide
1545,GD0753,B.LENGERICHBADEANSTALT,32422408.09,5782027.71,63.6,77.0,72.0,Quaternary
1546,GD0753,B.LENGERICHBADEANSTALT,32422408.09,5782027.71,62.7,77.0,72.0,Oberkreide
1547,GD0753,B.LENGERICHBADEANSTALT,32422408.09,5782027.71,5.0,77.0,72.0,Cretaceous
1548,GD0754,GW-ERSCHLIESSUNG,32403340.55,5777429.81,27.9,46.3,20.6,Quaternary
1549,GD0754,GW-ERSCHLIESSUNG,32403340.55,5777429.81,25.699999999999996,46.3,20.6,UnterCampanium
1550,GD0755,KARTIERBOHRUNG16,32402225.99,5777169.93,26.200000000000003,46.2,20.2,Quaternary
1551,GD0755,KARTIERBOHRUNG16,32402225.99,5777169.93,26.000000000000004,46.2,20.2,UnterCampanium
1552,GD0756,GW-ERSCHLIESSUNG,32402265.98,5777449.82,22.099999999999998,45.4,23.5,Quaternary
1553,GD0756,GW-ERSCHLIESSUNG,32402265.98,5777449.82,21.9,45.4,23.5,UnterCampanium
1554,GD0757,GW-ERSCHLIESSUNG,32402605.84,5777449.81,18.599999999999998,45.9,27.5,Quaternary
1555,GD0757,GW-ERSCHLIESSUNG,32402605.84,5777449.81,18.4,45.9,27.5,UnterCampanium
1556,GD0758,KARTIERBOHRUNG15,32402905.74,5778029.58,18.0,45.0,28.0,Quaternary
1557,GD0758,KARTIERBOHRUNG15,32402905.74,5778029.58,17.0,45.0,28.0,MittelSantonium
1558,GD0759,20019Br.Schemmann,32393055.03,5770961.8,71.5,74.0,46.5,Quaternary
1559,GD0759,20019Br.Schemmann,32393055.03,5770961.8,27.5,74.0,46.5,UnterCampanium
1560,GD0760,WasserversorgungHorstmar,32384060.94,5772424.24,37.43000000000001,97.43,60.0,UnterCampanium
1561,GD0761,LGD-MeÔstelleIV/15-Middendorf-080040159,32404325.25,5781688.1,23.17,44.07,21.6,Quaternary
1562,GD0761,LGD-MeÔstelleIV/15-Middendorf-080040159,32404325.25,5781688.1,22.47,44.07,21.6,MittelSantonium
1563,GD0762,BRSCHRUENDER&CRAMER,32405184.74,5772931.57,28.5,48.0,87.0,Quaternary
1564,GD0762,BRSCHRUENDER&CRAMER,32405184.74,5772931.57,4.100000000000001,48.0,87.0,OberSantonium
1565,GD0762,BRSCHRUENDER&CRAMER,32405184.74,5772931.57,-39.0,48.0,87.0,MittelSantonium
1566,GD0763,BA2GREVEN,32402106.04,5777299.88,27.0,46.0,24.0,Quaternary
1567,GD0763,BA2GREVEN,32402106.04,5777299.88,22.0,46.0,24.0,UnterCampanium
1568,GD0764,KARTIERBOHRUNGSAERBECK3,32402945.73,5778479.4,22.5,45.5,24.0,Quaternary
1569,GD0764,KARTIERBOHRUNGSAERBECK3,32402945.73,5778479.4,21.5,45.5,24.0,MittelSantonium
1570,GD0765,KBBKartierbohrungGLANW,32391336.67,5773924.25,58.5,73.5,24.0,Quaternary
1571,GD0765,KBBKartierbohrungGLANW,32391336.67,5773924.25,49.5,73.5,24.0,UnterCampanium
1572,GD0766,KBBKartierbohrungGLANW,32390967.66,5774919.99,48.0,72.0,27.0,Quaternary
1573,GD0766,KBBKartierbohrungGLANW,32390967.66,5774919.99,45.0,72.0,27.0,UnterCampanium
1574,GD0767,KBBKartierbohrungGLANW,32390700.33,5775471.32,52.5,72.5,24.0,Quaternary
1575,GD0767,KBBKartierbohrungGLANW,32390700.33,5775471.32,48.5,72.5,24.0,OberSantonium
1576,GD0768,KBBKartierbohrungGLANW,32391193.69,5784005.1,23.2,47.0,25.0,Quaternary
1577,GD0768,KBBKartierbohrungGLANW,32391193.69,5784005.1,22.0,47.0,25.0,UnterSantonium
1578,GD0769,B.1NUENNINGSMUEHLE,32387598.15,5775939.82,47.0,62.0,54.5,Quaternary
1579,GD0769,B.1NUENNINGSMUEHLE,32387598.15,5775939.82,7.5,62.0,54.5,Oberkreide
1580,GD0770,B2NUENNINGSMUEHLEWARPSP,32387687.63,5775926.12,49.5,62.0,40.0,Quaternary
1581,GD0770,B2NUENNINGSMUEHLEWARPSP,32387687.63,5775926.12,22.0,62.0,40.0,Oberkreide
1582,GD0771,"KREIMER,anderB54",32380066.63,5784215.76,38.0,47.0,170.0,Quaternary
1583,GD0771,"KREIMER,anderB54",32380066.63,5784215.76,-53.0,47.0,170.0,UnterSantonium
1584,GD0771,"KREIMER,anderB54",32380066.63,5784215.76,-123.0,47.0,170.0,UnterConiacium
1585,GD0772,BR.I-IIR.DENNEMANN,32388012.87,5779674.56,58.5,62.0,39.0,Quaternary
1586,GD0772,BR.I-IIR.DENNEMANN,32388012.87,5779674.56,23.0,62.0,39.0,AachenFM/UnterSantonium
1587,GD0773,B.6SteinfurterAakm24.5(Bleicherei),32388615.29,5772956.27,45.5,63.5,80.0,Quaternary
1588,GD0773,B.6SteinfurterAakm24.5(Bleicherei),32388615.29,5772956.27,-16.5,63.5,80.0,Oberkreide
1589,GD0774,10072Kartierbohrung,32389385.14,5772701.32,52.3,63.5,30.0,Quaternary
1590,GD0774,10072Kartierbohrung,32389385.14,5772701.32,33.5,63.5,30.0,UnterCampanium
1591,GD0775,"ZentraldeponieII,3.Bauabschnitt",32407603.59,5763105.44,48.64,52.54,20.0,Quaternary
1592,GD0775,"ZentraldeponieII,3.Bauabschnitt",32407603.59,5763105.44,32.54,52.54,20.0,UnterCampanium
1593,GD0776,B.NR.7WECHTE,32417270.14,5782837.46,32.0,57.7,28.2,Quaternary
1594,GD0776,B.NR.7WECHTE,32417270.14,5782837.46,29.500000000000004,57.7,28.2,Oberkreide
1596,GD0777,VB.NR.21WECHTE,32417610.01,5783362.25,37.8,58.0,25.3,Quaternary
1597,GD0777,VB.NR.21WECHTE,32417610.01,5783362.25,32.7,58.0,25.3,Oberkreide
1598,GD0778,WWLengerichL6,32418639.56,5781088.14,37.03,58.13,25.0,Quaternary
1599,GD0778,WWLengerichL6,32418639.56,5781088.14,33.13,58.13,25.0,Oberkreide
1600,GD0779,WWLengerichL2,32418859.49,5781622.92,36.52,55.67,21.15,Quaternary
1601,GD0779,WWLengerichL2,32418859.49,5781622.92,34.52,55.67,21.15,Oberkreide
1602,GD0780,WWLengerichL5,32418851.49,5781323.04,33.98,55.48,25.5,Quaternary
1603,GD0780,WWLengerichL5,32418851.49,5781323.04,29.979999999999997,55.48,25.5,Oberkreide
1604,GD0781,WWLengerichL4,32418554.61,5781467.99,36.15,56.5,24.35,Quaternary
1605,GD0781,WWLengerichL4,32418554.61,5781467.99,32.15,56.5,24.35,Oberkreide
1606,GD0782,L7Lengerich,32418769.52,5781248.07,36.31999999999999,57.12,25.0,Quaternary
1607,GD0782,L7Lengerich,32418769.52,5781248.07,32.12,57.12,25.0,Oberkreide
1608,GD0783,L8Lengerich,32418199.76,5782047.76,31.4,57.25,29.9,Quaternary
1609,GD0783,L8Lengerich,32418199.76,5782047.76,27.35,57.25,29.9,Oberkreide
1610,GD0784,L13Lengerich,32418599.59,5781777.87,35.09,56.39,25.3,Quaternary
1611,GD0784,L13Lengerich,32418599.59,5781777.87,31.09,56.39,25.3,Oberkreide
1612,GD0785,L16Lengerich,32418879.48,5781857.83,36.36,56.46,24.1,Quaternary
1613,GD0785,L16Lengerich,32418879.48,5781857.83,32.36,56.46,24.1,Oberkreide
1614,GD0786,L17Lengerich,32418659.57,5781607.93,34.870000000000005,55.82,24.95,Quaternary
1615,GD0786,L17Lengerich,32418659.57,5781607.93,30.87,55.82,24.95,Oberkreide
1616,GD0787,Br.L21Lengerich,32418449.66,5782017.77,31.29,58.19,30.9,Quaternary
1617,GD0787,Br.L21Lengerich,32418449.66,5782017.77,27.29,58.19,30.9,Oberkreide
1618,GD0788,Br.L19Lengerich,32418199.76,5782227.69,31.28,56.88,29.6,Quaternary
1619,GD0788,Br.L19Lengerich,32418199.76,5782227.69,27.28,56.88,29.6,Oberkreide
1620,GD0789,B11BROCHTERBECK,32415690.78,5783277.31,25.5,58.0,36.5,Quaternary
1621,GD0789,B11BROCHTERBECK,32415690.78,5783277.31,21.5,58.0,36.5,Oberkreide
1622,GD0790,B13BROCHTERBECK,32415021.04,5783377.28,32.5,58.0,29.5,Quaternary
1623,GD0790,B13BROCHTERBECK,32415021.04,5783377.28,28.5,58.0,29.5,Oberkreide
1624,GD0791,BR1STAEDT.SCHLACHTHOF,32386526.35,5778085.24,61.5,64.0,75.0,Quaternary
1625,GD0791,BR1STAEDT.SCHLACHTHOF,32386526.35,5778085.24,-11.0,64.0,75.0,Oberkreide
1626,GD0792,BR.IIBAUMWOLLSPINNEREI,32386136.01,5779387.06,54.0,56.0,53.0,Quaternary
1627,GD0792,BR.IIBAUMWOLLSPINNEREI,32386136.01,5779387.06,3.0,56.0,53.0,AachenFM/UnterSantonium
1628,GD0793,KartierbohrungGLA10041,32384488.13,5780570.84,75.5,77.5,25.0,Quaternary
1629,GD0793,KartierbohrungGLA10041,32384488.13,5780570.84,52.5,77.5,25.0,OberSantonium
1630,GD0794,PBIV/9LGD,32407004.14,5779054.11,21.15,43.75,23.6,Quaternary
1631,GD0794,PBIV/9LGD,32407004.14,5779054.11,20.15,43.75,23.6,MittelSantonium
1632,GD0795,B8KARTIERUNGEMSDETTEN,32407603.99,5783777.23,28.299999999999997,46.3,22.0,Quaternary
1633,GD0795,B8KARTIERUNGEMSDETTEN,32407603.99,5783777.23,24.299999999999997,46.3,22.0,MittelSantonium
1634,GD0796,"LGDIV/16,Meßst.-Nr.080040160",32408403.56,5777609.67,26.409999999999997,47.41,21.7,Quaternary
1635,GD0796,"LGDIV/16,Meßst.-Nr.080040160",32408403.56,5777609.67,25.709999999999997,47.41,21.7,Oberkreide
1636,GD0797,B7KARTIERUNGEMSDETTEN,32408413.63,5781568.09,21.5,46.5,26.0,Quaternary
1637,GD0797,B7KARTIERUNGEMSDETTEN,32408413.63,5781568.09,20.5,46.5,26.0,Oberkreide
1638,GD0798,B158LADBERGERBRUECKELI,32411612.22,5774350.92,26.9,50.4,25.9,Quaternary
1639,GD0798,B158LADBERGERBRUECKELI,32411612.22,5774350.92,24.5,50.4,25.9,Oberkreide
1640,GD0799,B159LADBERGERBRUECKELI,32411602.23,5774400.9,27.8,50.5,24.7,Quaternary
1641,GD0799,B159LADBERGERBRUECKELI,32411602.23,5774400.9,25.8,50.5,24.7,Oberkreide
1642,GD0800,B161LADBERGERBRUECKERE,32411692.19,5774450.87,26.599999999999998,50.9,26.3,Quaternary
1643,GD0800,B161LADBERGERBRUECKERE,32411692.19,5774450.87,24.599999999999998,50.9,26.3,Oberkreide
1644,GD0801,B103A1MUENSTER-BREMEN,32411337.34,5774910.7,29.300000000000004,48.2,21.0,Quaternary
1645,GD0801,B103A1MUENSTER-BREMEN,32411337.34,5774910.7,27.200000000000003,48.2,21.0,Oberkreide
1646,GD0802,B107A1MUENSTER-BREMEN,32411562.26,5775200.58,30.45,48.9,21.0,Quaternary
1647,GD0802,B107A1MUENSTER-BREMEN,32411562.26,5775200.58,27.9,48.9,21.0,Oberkreide
1648,GD0803,B1FAERBEREIWERMERTEMSD,32399517.16,5782098.01,23.8,46.0,22.21,Quaternary
1649,GD0803,B1FAERBEREIWERMERTEMSD,32399517.16,5782098.01,23.79,46.0,22.21,MittelSantonium
1650,GD0804,B18KARTIERUNGEMSDETTEN,32399636.95,5774071.2,20.0,45.5,26.0,Quaternary
1651,GD0804,B18KARTIERUNGEMSDETTEN,32399636.95,5774071.2,19.5,45.5,26.0,UnterCampanium
1652,GD0805,VB1SAERBECK,32405994.56,5780188.68,25.65,38.0,20.0,Quaternary
1653,GD0805,VB1SAERBECK,32405994.56,5780188.68,18.0,38.0,20.0,AachenFM/UnterSantonium
1654,GD0806,VB12SAERBECK,32406874.25,5782077.91,24.409999999999997,44.91,21.5,Quaternary
1655,GD0806,VB12SAERBECK,32406874.25,5782077.91,23.409999999999997,44.91,21.5,UnterSantonium
1656,GD0807,10025Kartierbohrung,32395677.29,5772244.03,46.0,49.0,21.0,Quaternary
1657,GD0807,10025Kartierbohrung,32395677.29,5772244.03,28.0,49.0,21.0,UnterCampanium
1658,GD0808,"20058B.Iker,Nordwalde",32395635.54,5772395.82,46.7,49.5,35.0,Quaternary
1659,GD0808,"20058B.Iker,Nordwalde",32395635.54,5772395.82,14.5,49.5,35.0,UnterCampanium
1660,GD0809,B.2BR.FELDIIAHLINTEL,32395921.38,5778481.83,34.5,54.3,20.0,Quaternary
1661,GD0809,B.2BR.FELDIIAHLINTEL,32395921.38,5778481.83,34.3,54.3,20.0,Oberkreide
1662,GD0810,B3BR.FELDIIAHLINTEL,32396017.88,5778492.85,35.1,54.5,20.0,Quaternary
1663,GD0810,B3BR.FELDIIAHLINTEL,32396017.88,5778492.85,34.5,54.5,20.0,Oberkreide
1664,GD0811,B4BR.FELDIIAHLINTEL,32396089.26,5778428.86,34.5,54.0,20.0,Quaternary
1665,GD0811,B4BR.FELDIIAHLINTEL,32396089.26,5778428.86,34.0,54.0,20.0,Oberkreide
1666,GD0812,B5BR.FELDIIAHLINTEL,32396136.24,5778451.93,35.2,55.0,20.0,Quaternary
1667,GD0812,B5BR.FELDIIAHLINTEL,32396136.24,5778451.93,35.0,55.0,20.0,Oberkreide
1668,GD0813,B161STADTWERKESTEINFURT,32398802.3,5775210.75,26.0,46.0,23.0,Quaternary
1669,GD0813,B161STADTWERKESTEINFURT,32398802.3,5775210.75,23.0,46.0,23.0,Oberkreide
1670,GD0814,B35KARTIERUNGEMSDETTEN,32400096.97,5784027.24,13.5,35.0,22.0,Quaternary
1671,GD0814,B35KARTIERUNGEMSDETTEN,32400096.97,5784027.24,13.0,35.0,22.0,UnterSantonium
1672,GD0815,KBBKartierbohrungGLANW,32401376.24,5772721.71,28.0,48.5,24.0,Quaternary
1673,GD0815,KBBKartierbohrungGLANW,32401376.24,5772721.71,24.5,48.5,24.0,UnterCampanium
1674,GD0816,KBBKartierbohrungGLANW,32429445.12,5772381.44,44.75,68.75,27.0,Quaternary
1675,GD0816,KBBKartierbohrungGLANW,32429445.12,5772381.44,41.75,68.75,27.0,MittelSantonium
1676,GD0817,PB8GLANDORF,32429165.26,5773501.0,45.3,68.0,23.7,Quaternary
1677,GD0817,PB8GLANDORF,32429165.26,5773501.0,44.3,68.0,23.7,Oberkreide
1678,GD0818,Lengerich17,32429495.13,5773930.83,52.3,73.0,21.7,Quaternary
1679,GD0818,Lengerich17,32429495.13,5773930.83,51.3,73.0,21.7,Oberkreide
1680,GD0819,VBR1GEM.NORDWALDE,32400646.51,5772341.87,26.65,47.0,20.75,Quaternary
1681,GD0819,VBR1GEM.NORDWALDE,32400646.51,5772341.87,26.25,47.0,20.75,UnterCampanium
1682,GD0820,PBVII/15LGD,32400546.55,5772331.87,12.86,48.56,36.0,Quaternary
1683,GD0820,PBVII/15LGD,32400546.55,5772331.87,12.560000000000002,48.56,36.0,UnterCampanium
1684,GD0821,KBBKartierbohrungGLANW,32400196.7,5772881.66,20.25,48.75,30.0,Quaternary
1685,GD0821,KBBKartierbohrungGLANW,32400196.7,5772881.66,18.75,48.75,30.0,UnterCampanium
1686,GD0822,Glandorf-WestB33,32429380.17,5773461.01,47.5,70.0,23.5,Quaternary
1687,GD0822,Glandorf-WestB33,32429380.17,5773461.01,46.5,70.0,23.5,Oberkreide
1688,GD0823,WWBrochterbeckB77,32414746.17,5784591.8,27.150000000000002,54.95,40.0,Quaternary
1689,GD0823,WWBrochterbeckB77,32414746.17,5784591.8,14.950000000000003,54.95,40.0,Oberkreide
1690,GD0824,WWBrochterbeckB81,32414281.36,5784706.76,25.929999999999996,54.23,29.0,Quaternary
1691,GD0824,WWBrochterbeckB81,32414281.36,5784706.76,25.229999999999997,54.23,29.0,Oberkreide
1692,GD0825,WWBrochterbeckB76,32414681.2,5784836.71,28.429999999999996,54.23,27.0,Quaternary
1693,GD0825,WWBrochterbeckB76,32414681.2,5784836.71,27.229999999999997,54.23,27.0,Oberkreide
1694,GD0826,WWBrochterbeckVB1,32414517.27,5784839.71,25.590000000000003,54.59,30.0,Quaternary
1695,GD0826,WWBrochterbeckVB1,32414517.27,5784839.71,24.590000000000003,54.59,30.0,Oberkreide
1696,GD0827,WWBrochterbeckVB2,32414483.28,5784801.72,27.700000000000003,54.7,28.5,Quaternary
1697,GD0827,WWBrochterbeckVB2,32414483.28,5784801.72,26.200000000000003,54.7,28.5,Oberkreide
1698,GD0828,WWBrochterbeckVB3,32414611.23,5784822.71,27.64,54.64,27.6,Quaternary
1699,GD0828,WWBrochterbeckVB3,32414611.23,5784822.71,27.04,54.64,27.6,Oberkreide
1700,GD0829,WWBrochterbeckVB4,32414619.23,5784742.74,28.740000000000002,54.74,27.4,Quaternary
1701,GD0829,WWBrochterbeckVB4,32414619.23,5784742.74,27.340000000000003,54.74,27.4,Oberkreide
1702,GD0830,WWBrochterbeckPT3,32414562.25,5784828.71,28.450000000000003,54.95,27.0,Quaternary
1703,GD0830,WWBrochterbeckPT3,32414562.25,5784828.71,27.950000000000003,54.95,27.0,Oberkreide
1704,GD0831,WELP,32411302.54,5784846.75,28.7,53.5,26.0,Quaternary
1705,GD0831,WELP,32411302.54,5784846.75,27.5,53.5,26.0,OberConiacium
1706,GD0832,HalternerMark,32381417.01,5778166.6,42.400000000000006,60.6,20.0,Quaternary
1707,GD0832,HalternerMark,32381417.01,5778166.6,40.6,60.6,20.0,UnterCampanium
1708,GD0833,KartierbohrungGLA10031,32380897.67,5782780.58,37.3,48.8,31.0,Quaternary
1709,GD0833,KartierbohrungGLA10031,32380897.67,5782780.58,17.799999999999997,48.8,31.0,MittelSantonium
1710,GD0834,BrSCHULZEJOCHMERING,32409523.04,5773691.21,44.25,48.75,50.0,Quaternary
1711,GD0834,BrSCHULZEJOCHMERING,32409523.04,5773691.21,-1.25,48.75,50.0,Oberkreide
1712,GD0835,WasserversorgungsverbandTecklenburgerLand,32414799.21,5781679.89,30.46,53.96,26.0,Quaternary
1713,GD0835,WasserversorgungsverbandTecklenburgerLand,32414799.21,5781679.89,27.96,53.96,26.0,UnterSantonium
1714,GD0836,B.12BROCHTERBECK,32414311.31,5782657.58,30.0,55.0,29.0,Quaternary
1715,GD0836,B.12BROCHTERBECK,32414311.31,5782657.58,26.0,55.0,29.0,Oberkreide
1716,GD0837,B14BROCHTERBECK,32414671.17,5783017.43,32.9,56.0,27.1,Quaternary
1717,GD0837,B14BROCHTERBECK,32414671.17,5783017.43,28.9,56.0,27.1,Oberkreide
1718,GD0838,VB18WECHTE,32414791.12,5782612.59,31.599999999999998,56.3,25.8,Quaternary
1719,GD0838,VB18WECHTE,32414791.12,5782612.59,30.499999999999996,56.3,25.8,Oberkreide
1720,GD0839,S117AA1MUENSTER-BREMEN,32412052.08,5775920.29,32.35,48.7,20.0,Quaternary
1721,GD0839,S117AA1MUENSTER-BREMEN,32412052.08,5775920.29,28.700000000000003,48.7,20.0,Oberkreide
1722,GD0840,WasserversorgungsverbandTecklenburgerLand,32412843.25,5783587.23,32.52,53.52,23.0,Quaternary
1723,GD0840,WasserversorgungsverbandTecklenburgerLand,32412843.25,5783587.23,30.520000000000003,53.52,23.0,UnterSantonium
1724,GD0841,B2KM193BAHNL.MS-RHEINE,32400816.6,5779958.84,23.88,45.0,26.35,Quaternary
1725,GD0841,B2KM193BAHNL.MS-RHEINE,32400816.6,5779958.84,18.65,45.0,26.35,MittelSantonium
1726,GD0842,WWBrochterbeckBR23,32415086.05,5784986.64,28.88,55.58,27.0,Quaternary
1727,GD0842,WWBrochterbeckBR23,32415086.05,5784986.64,28.58,55.58,27.0,Oberkreide
1728,GD0843,WasserversorgungsverbandTecklenburgerLand,32415934.34,5784224.32,29.9,56.9,28.0,Quaternary
1729,GD0843,WasserversorgungsverbandTecklenburgerLand,32415934.34,5784224.32,28.9,56.9,28.0,MittelConiacium
1730,GD0844,WasserversorgungsverbandTecklenburgerLand,32415599.95,5784507.78,27.89,56.39,29.0,Quaternary
1731,GD0844,WasserversorgungsverbandTecklenburgerLand,32415599.95,5784507.78,27.39,56.39,29.0,MittelConiacium
1732,GD0845,WasserversorgungsverbandTecklenburgerLand,32415727.3,5784912.77,27.96,56.96,41.0,Quaternary
1733,GD0845,WasserversorgungsverbandTecklenburgerLand,32415727.3,5784912.77,15.96,56.96,41.0,MittelConiacium
1734,GD0846,WasserversorgungsverbandTecklenburgerLand,32415186.8,5784315.29,27.560000000000002,56.06,32.0,Quaternary
1735,GD0846,WasserversorgungsverbandTecklenburgerLand,32415186.8,5784315.29,24.060000000000002,56.06,32.0,MittelConiacium
1736,GD0847,WasserversorgungsverbandTecklenburgerLand,32416444.04,5784212.11,30.15,58.65,31.0,Quaternary
1737,GD0847,WasserversorgungsverbandTecklenburgerLand,32416444.04,5784212.11,27.65,58.65,31.0,UnterSantonium
1738,GD0848,Nr.104EisenbahnwasserwerkLeeden,32423628.65,5784687.63,81.6,93.0,101.0,Quaternary
1739,GD0848,Nr.104EisenbahnwasserwerkLeeden,32423628.65,5784687.63,19.700000000000003,93.0,101.0,Cretaceous
1740,GD0848,Nr.104EisenbahnwasserwerkLeeden,32423628.65,5784687.63,1.7999999999999972,93.0,101.0,OberAlbium
1741,GD0848,Nr.104EisenbahnwasserwerkLeeden,32423628.65,5784687.63,-8.0,93.0,101.0,UnterAlbium
1742,GD0849,BR2BROCHTERBECK,32415303.95,5784701.75,22.6,50.0,27.8,Quaternary
1743,GD0849,BR2BROCHTERBECK,32415303.95,5784701.75,22.2,50.0,27.8,UnterConiacium
1744,GD0850,BR3BROCHTERBECK,32415324.95,5784676.76,28.8,56.0,27.5,Quaternary
1745,GD0850,BR3BROCHTERBECK,32415324.95,5784676.76,28.5,56.0,27.5,UnterConiacium
1747,GD0851,BR4BROCHTERBECK,32415344.94,5784651.77,22.8,50.0,27.6,Quaternary
1748,GD0851,BR4BROCHTERBECK,32415344.94,5784651.77,22.4,50.0,27.6,Cretaceous
1750,GD0852,BR5BROCHTERBECK,32415358.93,5784624.78,22.6,50.0,27.6,Quaternary
1751,GD0852,BR5BROCHTERBECK,32415358.93,5784624.78,22.4,50.0,27.6,Cretaceous
1752,GD0853,BR6BROCHTERBECK,32415362.93,5784578.8,28.7,56.0,27.7,Quaternary
1753,GD0853,BR6BROCHTERBECK,32415362.93,5784578.8,28.3,56.0,27.7,Oberkreide
1754,GD0854,BR8BROCHTERBECK,32415368.92,5784511.83,21.7,50.0,28.7,Quaternary
1755,GD0854,BR8BROCHTERBECK,32415368.92,5784511.83,21.3,50.0,28.7,Oberkreide
1756,GD0855,BR9BROCHTERBECK,32415370.92,5784479.84,21.9,50.0,28.58,Quaternary
1757,GD0855,BR9BROCHTERBECK,32415370.92,5784479.84,21.42,50.0,28.58,Oberkreide
1758,GD0856,BR11BROCHTERBECK,32415373.92,5784416.86,27.4,56.0,29.1,Quaternary
1759,GD0856,BR11BROCHTERBECK,32415373.92,5784416.86,26.9,56.0,29.1,Oberkreide
1760,GD0857,BR12BROCHTERBECK,32415375.92,5784386.87,26.2,55.0,29.2,Quaternary
1761,GD0857,BR12BROCHTERBECK,32415375.92,5784386.87,25.8,55.0,29.2,Oberkreide
1762,GD0858,BR14BROCHTERBECK,32415380.92,5784331.9,26.8,56.0,29.6,Quaternary
1763,GD0858,BR14BROCHTERBECK,32415380.92,5784331.9,26.4,56.0,29.6,Oberkreide
1764,GD0859,BR1BROCHTERBECK,32415380.92,5784406.87,22.6,50.0,27.8,Quaternary
1765,GD0859,BR1BROCHTERBECK,32415380.92,5784406.87,22.2,50.0,27.8,Oberkreide
1766,GD0860,BR13BROCHTERBECK,32415382.92,5784354.89,20.5,50.0,29.9,Quaternary
1767,GD0860,BR13BROCHTERBECK,32415382.92,5784354.89,20.1,50.0,29.9,Oberkreide
1768,GD0861,WWBrochterbeckBR15,32415245.98,5784781.72,26.36,55.76,29.6,Quaternary
1769,GD0861,WWBrochterbeckBR15,32415245.98,5784781.72,26.159999999999997,55.76,29.6,Oberkreide
1770,GD0862,WWBrochterbeckBR18,32415191.0,5784856.69,26.819999999999997,55.62,29.3,Quaternary
1771,GD0862,WWBrochterbeckBR18,32415191.0,5784856.69,26.319999999999997,55.62,29.3,Oberkreide
1772,GD0863,WWBrochterbeckBR19,32415171.01,5784881.68,26.290000000000003,55.59,29.5,Quaternary
1773,GD0863,WWBrochterbeckBR19,32415171.01,5784881.68,26.090000000000003,55.59,29.5,Oberkreide
1774,GD0864,WWBrochterbeckBR20,32415146.02,5784906.67,26.54,55.54,29.35,Quaternary
1775,GD0864,WWBrochterbeckBR20,32415146.02,5784906.67,26.189999999999998,55.54,29.35,Oberkreide
1776,GD0865,WWBrochterbeckBR21,32415126.03,5784931.66,26.369999999999997,55.62,29.5,Quaternary
1777,GD0865,WWBrochterbeckBR21,32415126.03,5784931.66,26.119999999999997,55.62,29.5,Oberkreide
1778,GD0866,"BohrungMetelen1001(1987),Kurzprofil",32381441.08,5774565.67,-194.1,128.9,330.0,UnterCampanium
1779,GD0866,"BohrungMetelen1001(1987),Kurzprofil",32381441.08,5774565.67,-201.1,128.9,330.0,OberSantonium
1780,GD0867,KartiersondierungGLA3611,32380192.01,5777336.81,52.0,61.0,20.5,Quaternary
1782,GD0867,KartiersondierungGLA3611,32380192.01,5777336.81,40.5,61.0,20.5,UnterCampanium
1784,GD0868,KartiersondierungGLA3609,32380027.74,5778444.21,38.0,58.8,21.0,Quaternary
1785,GD0868,KartiersondierungGLA3609,32380027.74,5778444.21,37.8,58.8,21.0,UnterCampanium
1786,GD0869,KartierbohrungGLA10127,32380378.09,5778689.85,33.0,59.0,28.0,Quaternary
1787,GD0869,KartierbohrungGLA10127,32380378.09,5778689.85,31.0,59.0,28.0,UnterCampanium
1788,GD0870,BROELRICHWECHTE,32419719.19,5784326.84,99.55,100.0,54.0,Quaternary
1789,GD0870,BROELRICHWECHTE,32419719.19,5784326.84,46.0,100.0,54.0,Oberkreide
1791,GD0871,B19WECHTE,32414651.21,5784236.94,27.5,55.0,28.7,Quaternary
1792,GD0871,B19WECHTE,32414651.21,5784236.94,26.3,55.0,28.7,UnterConiacium
1793,GD0872,WWBrochterbeckB75,32414851.13,5784766.73,25.71,55.11,31.0,Quaternary
1794,GD0872,WWBrochterbeckB75,32414851.13,5784766.73,24.11,55.11,31.0,Oberkreide
1795,GD0873,WWBrochterbeckB78,32414456.29,5784566.82,25.490000000000002,54.39,30.0,Quaternary
1796,GD0873,WWBrochterbeckB78,32414456.29,5784566.82,24.39,54.39,30.0,Oberkreide
1797,GD0874,B25W.W.ORTHEIDE,32399490.22,5784465.07,19.020000000000003,41.02,23.0,Quaternary
